Date,Open,High,Low,Close,Volume
2018-01-02,29.007645106864924,29.150785040862665,28.779791953176343,28.800241470336914,30451500
2018-01-03,28.87618873962321,29.212126423339924,28.852817388348793,29.051462173461914,26710800
2018-01-04,29.077754974365234,29.147862349189865,28.893719354504665,29.077754974365234,20491200
2018-01-05,29.106957390559067,29.32312646343927,29.098195225144774,29.250097274780273,21852000
2018-01-08,29.285160711066336,29.72334265016926,29.2734733632033,29.682443618774414,26531700
2018-01-09,29.805125385882025,29.89860742637002,29.30267989451331,29.326047897338867,21938100
2018-01-10,29.139099731585684,29.179995421014084,28.78271250265455,29.1157283782959,23791200
2018-01-11,29.12449307733116,29.34358404664756,28.855740908838808,29.217971801757812,19613100
2018-01-12,29.32605807402585,29.63278411168794,29.299768225958548,29.466276168823242,20853600
2018-01-16,29.60356792767475,29.77007918829804,29.311447777005704,29.41368865966797,21512100
2018-01-17,29.548062991844397,30.070958034610154,29.41660710053404,30.000850677490234,26045700
2018-01-18,30.596774778261153,30.655198126396,30.26959934841947,30.46824073791504,36923700
2018-01-19,30.567571004993454,30.652284213072445,30.28129117623906,30.55296516418457,25135800
2018-01-22,30.52666823978387,30.80418586730957,30.392293852177165,30.80418586730957,21924900
2018-01-23,30.75744462664899,31.008665711010472,30.547115877362888,30.935636520385742,24863400
2018-01-24,31.067092818813343,31.093382659174683,30.62014547429793,30.90350341796875,20469300
2018-01-25,30.921041909565435,31.201478115064116,30.921041909565435,31.140132904052734,17571300
2018-01-26,31.256974638722873,31.668863324967187,31.163495928545988,31.663022994995117,20358900
2018-01-29,31.58122647411415,32.127492864279624,31.546171124045454,32.00188064575195,25065600
2018-01-30,31.88210678068127,31.946373797397445,31.300785137435366,31.47021484375,27541500
2018-01-31,31.481914320562794,31.601686248350518,30.985308957875127,31.140132904052734,29438400
2018-02-01,30.95316095912054,31.128434341360094,30.725307902352316,30.824626922607422,19160400
2018-02-02,30.716551668499196,31.102153894459594,30.42443150527748,30.520832061767578,27759300
2018-02-05,30.20533531242388,30.558800615234976,28.362051083552778,29.238414764404297,37684800
2018-02-06,28.522714315261663,29.527612014224733,28.40878944771607,29.47502899169922,49241400
2018-02-07,29.358189341027266,30.55296656368508,29.21504942009344,30.044673919677734,33495600
2018-02-08,30.15568088298698,30.228710091738154,29.212128127832564,29.217971801757812,41925300
2018-02-09,29.36695095827597,29.5334622282913,28.16925526422076,29.028091430664062,42553800
2018-02-12,29.250101055852532,29.343579766644545,28.861580373064623,29.080671310424805,27405300
2018-02-13,29.016404157628433,29.56851425352659,29.016404157628433,29.498403549194336,19868400
2018-02-14,29.463354155302653,29.869402594664002,29.27347485957693,29.708738327026367,21922800
2018-02-15,29.95703636210772,30.275446354111804,29.746707582151426,30.155677795410156,22484700
2018-02-16,30.114779905392076,30.655202641357626,29.79052292075045,30.608463287353516,48192900
2018-02-20,28.332835537963483,28.61034977419074,27.4886038141156,27.491525650024414,156265500
2018-02-21,27.783651068406893,27.85083993499031,26.653142726153177,26.734935760498047,148511100
