Date,Open,High,Low,Close,Volume
2018-01-02,78.8647069458507,79.02952375498265,78.28785160680647,78.69989013671875,22483800
2018-01-03,78.80063109352733,79.21267670959426,78.71822616181606,79.06616973876953,26061400
2018-01-04,79.28589866263759,80.26564800856941,79.26758878987158,79.76203918457031,21912000
2018-01-05,80.26567679367027,80.95241253494737,80.05507475924358,80.75096893310547,23407100
2018-01-08,80.76013577925471,81.10808642545175,80.2107484786429,80.83338928222656,22113000
2018-01-09,81.17213284604613,81.24538630511574,80.4487706558609,80.77840423583984,19484300
2018-01-10,80.44881241749337,80.75097785363633,80.03677372154422,80.41218566894531,18652200
2018-01-11,80.69603149064653,80.69603149064653,79.88110557425044,80.65025329589844,17808900
2018-01-12,81.19047016654768,82.20683955078843,80.9890265789199,82.04202270507812,24271500
2018-01-16,82.4998130535371,83.13161187025794,80.58611371859118,80.89743041992188,36599700
2018-01-17,81.56589189084856,82.66466624354001,81.26372649881547,82.5364761352539,25621200
2018-01-18,82.22515732344738,83.02176626498765,82.09696721823776,82.49984741210938,24159700
2018-01-19,82.53647715821474,82.96683266386778,82.09697020602567,82.40828704833984,36875000
2018-01-22,82.40828361859657,83.89163523863255,82.17021328766411,83.88247680664062,23601600
2018-01-23,84.14800262451172,84.51426300417002,83.81836898140281,84.14800262451172,23412800
2018-01-24,84.74320162365268,85.54896912463217,83.85502219295871,84.07477569580078,33277500
2018-01-25,84.669922875332,85.37496835518543,84.17547240202465,84.54173278808594,26383200
2018-01-26,85.26510474522162,86.12580871582031,84.77065421615262,86.12580871582031,29172200
2018-01-29,87.11471080192887,87.39855931821482,85.81449290598047,85.99761962890625,31569900
2018-01-30,85.42993513754728,85.75956887587364,84.33115368118018,84.91716766357422,38635100
2018-01-31,85.84197134122921,87.35279143400236,85.62221785063018,86.99568939208984,48756300
2018-02-01,86.79420612307621,87.96623351852463,85.68627375750904,86.30891418457031,47227900
2018-02-02,85.74124451378103,86.04340991180412,83.78175912160712,84.03813934326172,47867800
2018-02-05,82.92103597254027,85.37497156996687,80.57698059082031,80.57698059082031,51031500
2018-02-06,79.56063549020098,83.76346245653718,78.0589736814714,83.62611389160156,67998600
2018-02-07,82.85696072080758,84.02898869166187,81.67577431666412,82.05119323730469,41107600
2018-02-08,82.14273566955869,82.29839406659909,77.61028337846334,77.83919525146484,55628700
2018-02-09,79.02041344922014,81.42856481638476,76.75876210764393,80.74182891845703,63499100
2018-02-12,81.25456183184346,82.20683612449804,80.51288954997754,81.61166381835938,35720300
2018-02-13,81.4285478382566,82.40829056892028,80.39386848268161,82.25263214111328,26407700
2018-02-14,81.42467958989934,83.70614894506195,81.33268610308124,83.54055786132812,34960900
2018-02-15,83.90853214035916,85.29765684216474,83.3657656983297,85.24246215820312,27823900
2018-02-16,85.04927388447307,86.01522304700768,84.45131270815972,84.63529968261719,30596900
2018-02-20,84.15693371502583,85.61044773360791,83.7245565820434,85.29766845703125,30911700
2018-02-21,85.53684358982747,85.88642161151672,84.1661148071289,84.1661148071289,26922500
2018-02-22,84.68128517447765,85.30685060470304,84.04651829153737,84.38690185546875,24392800
2018-02-23,86.10719705916483,86.53957407186662,84.96646263449422,86.5303726196289,26329200
2018-02-26,86.84316474809499,87.80910673935696,86.7051710297284,87.78150939941406,30199800
2018-02-27,88.07587075573919,88.1678642054883,86.65914916992188,86.65914916992188,25869100
2018-02-28,87.24794051280843,88.04829849267735,86.13480331100483,86.26359558105469,31167300
2018-03-01,86.46598501920263,86.99955700318941,84.48809371211529,85.41724395751953,37135600
2018-03-02,84.24891615244834,85.69323554537242,83.58655186701644,85.60124206542969,32830400
2018-03-05,84.94804600734233,86.72354699521688,84.87445545728337,86.14398193359375,23901600
