Date,Open,High,Low,Close,Volume
2018-01-02,55.85307964433172,56.42183303833008,55.85307964433172,56.42183303833008,6511000
2018-01-03,56.41294860839844,56.57290998266753,55.77310311132207,56.41294860839844,6091100
2018-01-04,56.341862734692,56.47516163454241,55.58648874213414,56.37740707397461,5780500
2018-01-05,56.60846484617275,57.14167062431079,56.40407048439283,56.85729217529297,11632300
2018-01-08,57.00836009898546,57.50601468535342,56.857283963825466,57.36383056640625,11905700
2018-01-09,57.07946041526307,57.51490821546278,56.404067147580804,56.955039978027344,8771300
2018-01-10,56.768426787262335,57.07946434167585,56.377408534858844,57.07057571411133,5010600
2018-01-11,56.901717529741894,57.150544825571465,56.67954933274616,57.132774353027344,5103500
2018-01-12,57.319393869538885,57.514902964442165,57.15943249916667,57.47046661376953,5135700
2018-01-16,57.568230101012915,58.083662016702235,56.315201431859016,56.35963439941406,9117000
2018-01-17,56.581790247432856,56.88394249674149,56.057476598974745,56.706207275390625,7422600
2018-01-18,56.875061912220666,57.06168239551585,56.46627321833087,56.972816467285156,5656900
2018-01-19,58.03922327655937,59.754362195917444,57.87038004079224,59.72770309448242,12896100
2018-01-22,59.141176189668904,59.39000348313138,58.439123880236764,58.998985290527344,8491800
2018-01-23,59.123417165219536,59.83435832004253,59.04343984482155,59.66550827026367,6412000
2018-01-24,59.843228806183426,60.589717555011326,59.60329011051063,60.42975616455078,7421800
2018-01-25,60.54528768576305,60.99851280396718,59.9409897881698,60.17204666137695,5707600
2018-01-26,60.60747799668546,60.99849617086889,60.358650714945064,60.465293884277344,6290500
2018-01-29,60.26979433236245,60.55416938220407,59.914323825051426,60.056514739990234,5067300
2018-01-30,59.985415709640186,60.70523852854448,59.68327020344575,59.83434295654297,6350500
2018-01-31,59.98542144855158,61.16735804652433,59.95876234604691,60.625267028808594,11036400
2018-02-01,60.136502929958574,60.4031075537091,59.274488997207406,60.11873245239258,5790500
2018-02-02,59.73659133911133,60.243134603240954,59.541082223125166,59.73659133911133,9348300
2018-02-05,59.212278573404504,59.72771053211937,57.22165298461914,57.22165298461914,12549500
2018-02-06,55.52427504404807,58.13697180420349,55.17769320127432,57.9592399597168,13356700
2018-02-07,57.89704156813767,59.39889417887189,57.852605210526754,58.32360076904297,8845700
2018-02-08,58.234739724865875,58.39470113364923,55.50651392730964,55.53317642211914,14121800
2018-02-09,56.66178075784616,58.69684583586069,55.844203343814236,58.19918441772461,13733300
2018-02-12,58.59908057395073,59.3811101166963,58.368023771307946,58.63462829589844,9792200
2018-02-13,58.51910705366546,58.85680708302779,58.14586607598323,58.53688430786133,9538400
2018-02-14,58.403581684543965,60.45641382998719,58.252508924930375,60.39420700073242,8662600
2018-02-15,60.7763392313206,61.10515064590578,59.76325266534442,60.68747329711914,7390200
2018-02-16,60.34088344243525,61.318422149684025,60.19869254245383,60.696353912353516,6842100
2018-02-20,60.10982662676615,60.403090272984464,59.585512938104884,59.976524353027344,4859100
2018-02-21,60.127616568273716,60.44753260071071,59.56774825642638,59.58552551269531,5107900
2018-02-22,59.76325559052346,59.96765335122384,59.3100304898654,59.656612396240234,6515800
2018-02-23,59.88765575048176,60.571937561035156,59.40777165451879,60.571937561035156,4428500
2018-02-26,60.77634631681144,62.03826035768393,60.7319099545121,61.89607620239258,6499500
2018-02-27,62.20711165450315,62.42927991041209,60.456424713134766,60.456424713134766,6843100
2018-02-28,60.518624969376674,60.69636362278876,59.54997473341721,59.567745208740234,6091800
2018-03-01,59.754356359874805,60.13648592987251,58.35914035407581,58.9367790222168,7323900
2018-03-02,57.85823968205136,58.91003902277872,57.234282967424335,58.73176956176758,8380500
2018-03-05,58.36631770515965,58.37522641822298,57.35015997076137,57.9830322265625,8838400
2018-03-06,58.125657410437036,58.25936293760605,57.60866633234119,58.15239715576172,6550100
2018-03-07,57.501705219735236,57.75128523424235,56.94905890150851,57.198638916015625,6457600
2018-03-08,57.546247890324246,58.16128898449491,57.47494419867918,58.0364990234375,5573000
2018-03-09,58.39306063184574,59.28442162600989,58.259355122612185,59.09723663330078,5838400
2018-03-12,59.40919646754524,60.26490198761121,59.11504578236986,59.560726165771484,7522700
2018-03-13,59.98860764785957,60.336237949607586,58.9457099420697,58.98136520385742,5167300
2018-03-14,59.40921899447578,59.6320592706737,58.53568211953988,59.00810241699219,6463800
2018-03-15,59.26657918014352,59.37354492703241,58.945688740020245,59.17744445800781,5260800
2018-03-16,59.10614604763883,59.44486758178584,58.74960708618164,58.74960708618164,12860900
2018-03-19,58.56241932405329,59.1328898623283,58.10783007672321,58.57133483886719,7255600
2018-03-20,58.77634813379469,59.605314158630975,58.7674326193968,59.54291915893555,6906200
2018-03-21,59.48051761647248,59.90836705287975,59.10614085893591,59.14179611206055,5805200
2018-03-22,58.47326906368157,58.96352024019597,57.25210907943497,57.42146301269531,12313300
2018-03-23,59.453782671975546,59.81924398737381,57.45713571138295,57.608665466308594,17343800
2018-03-26,58.00977261253098,58.883302540562816,57.92954659025779,58.74068832397461,10796000
2018-03-27,58.731785171889186,60.29166717223647,58.321759862149115,58.98136520385742,9452500
2018-03-28,59.355725290425355,59.854892071134906,58.179129051076266,58.330665588378906,7208400
2018-03-29,58.56240347406073,59.32006561563908,58.482184264082825,59.222015380859375,10748300
2018-04-02,58.803072657563476,58.87438315320085,56.34291496241919,57.154056549072266,12383900
2018-04-03,57.46603867263664,59.48051622346311,57.36798842897623,59.45376968383789,8766400
2018-04-04,58.80307658831858,61.05821845938858,58.76742133811648,60.986907958984375,10275800
2018-04-05,61.05823533926085,62.1991764589729,60.96018507423445,62.029815673828125,9093300
2018-04-06,61.06714682333751,61.78023157581369,59.658794746420355,60.21144104003906,9719300
2018-04-09,60.96017589620907,61.10279691497313,59.854890202965514,59.881629943847656,6504500
2018-04-10,60.443168528454464,60.50556350712328,59.26657264459785,59.721168518066406,10098900
2018-04-11,59.34680852454565,59.89944791316036,59.29332224782466,59.56964874267578,5185500
2018-04-12,59.783570435087064,60.612536276776474,59.783570435087064,60.40752029418945,5145300
2018-04-13,60.71950186915578,60.90668682640827,59.70335107233174,59.94401550292969,4300200
2018-04-16,60.44318271787442,60.59471924496652,59.774662017822266,59.774662017822266,6484400
2018-04-17,60.05097983734248,60.31838399832192,59.97075382866838,60.1757698059082,5605700
