Date,Open,High,Low,Close,Volume
2018-01-02,52.188239770212455,53.32614856646089,52.188239770212455,53.188865661621094,31766000
2018-01-03,53.22454987197943,54.32330847105232,53.19977187055567,54.09632110595703,31318000
2018-01-04,54.372367004712004,54.71879390313872,54.23211211278629,54.30644989013672,26052000
2018-01-05,54.687572433295145,55.18962089008967,54.60579709757864,55.02656555175781,30250000
2018-01-08,55.06175536990907,55.466170286027186,55.01219558957566,55.22084426879883,24644000
2018-01-09,55.430485149176526,55.430485149176526,54.92298424681651,55.15046691894531,26808000
2018-01-10,54.86350914916023,55.149970485161695,54.713839150969285,55.01913070678711,20734000
2018-01-11,55.1266824577769,55.252565133136116,54.83774443550206,55.11379623413086,22424000
2018-01-12,55.01715246966422,56.06783342050424,54.91357113017225,56.035621643066406,38586000
2018-01-16,56.51437340212776,56.93910831091455,55.837873150761055,56.0380973815918,36462000
2018-01-17,56.31860984509447,56.465307847683086,55.68076449476652,56.45440673828125,27830000
2018-01-18,56.46679924103173,56.52825458200741,55.72884359734377,56.299285888671875,27498000
2018-01-19,56.40137921915933,56.686350797479946,56.12730875089229,56.6724739074707,30552000
2018-01-22,56.68833248096029,57.83119828621252,56.58920914320012,57.69639205932617,29550000
2018-01-23,58.01655340402417,58.40758676246016,57.84953539447559,58.2916145324707,39138000
2018-01-24,58.72824427996772,58.83083495210644,57.85696845704402,58.04975891113281,37128000
2018-01-25,58.51661963502001,58.72923475649011,58.077017169481415,58.58749008178711,29984000
2018-01-26,58.8546159905629,58.856101989746094,57.88818715790865,58.856101989746094,42170000
2018-01-29,58.87792164727707,59.37352703561722,58.68265073457222,58.802589416503906,31494000
2018-01-30,58.368433664699566,58.87444478078804,58.20934099291107,58.3510856628418,37338000
2018-01-31,58.67025692580681,58.7946573810183,58.08990422464767,58.59145736694336,36022000
2018-02-01,58.282696268570014,58.85066187604403,57.954108905262224,58.56023406982422,73514000
2018-02-02,55.87553800351339,56.06783312556541,55.07017929193355,55.4681510925293,117842000
2018-02-05,54.546813543220495,55.25949572041711,52.372596354978754,52.652610778808594,83550000
2018-02-06,51.24460223505075,53.891132935122144,51.047845342146786,53.744930267333984,76630000
2018-02-07,53.77170434961336,53.84901792117906,52.26754002119734,52.30669403076172,51942000
2018-02-08,52.527729337653724,52.72894425301344,49.79347519024082,49.94265365600586,66792000
2018-02-09,50.84316246892013,52.12380656455772,49.41185391718766,51.853702545166016,98360000
2018-02-12,52.369128884549816,52.81021733055884,51.81504399503664,52.264556884765625,56240000
2018-02-13,52.038562552436076,52.59463258044314,51.885916767767974,52.243743896484375,31586000
2018-02-14,52.25266052614215,53.300864735687355,52.02864897493751,53.16358184814453,41304000
2018-02-15,53.69635873328125,54.2241796064296,52.892486091507614,54.088382720947266,37396000
2018-02-16,54.18849273291399,54.928433374899925,54.09779762563428,54.29356384277344,39948000
2018-02-20,54.1577707285977,55.323928544569256,54.02098316796261,54.69451141357422,33754000
2018-02-21,54.96759295771181,56.310683045823986,54.88878961731304,55.19804763793945,41486000
2018-02-22,55.466663605995095,55.7783982807117,54.77182469679677,55.00723648071289,28010000
2018-02-23,55.441388558492996,55.9538465942948,54.9348820824928,55.90874481201172,25292000
2018-02-26,56.095588696095604,56.707166305802616,55.97069668563071,56.68238830566406,30912000
2018-02-27,56.68238379671604,56.709642241518374,55.34870889611206,55.38439178466797,42964000
2018-02-28,55.606914952047134,55.88693316560795,54.66526787642419,54.71086120605469,49292000
2018-03-01,54.989396258903604,55.075134258798855,52.89546066543097,53.09965133666992,55338000
2018-03-02,52.43405422890185,53.86685253316526,52.04401532071384,53.730560302734375,50162000
2018-03-05,53.43270044320101,54.57506712555628,53.142272657867274,54.25688934326172,28648000
2018-03-06,54.620669381341706,54.79562029158402,54.24400822757162,54.561195373535156,23382000
2018-03-07,54.160739256716965,55.31946700184924,54.01651792756434,55.2619743347168,30748000
2018-03-08,55.36903066846734,56.07477069501771,55.36903066846734,55.972679138183594,33862000
2018-03-09,56.47422954756245,57.53978183323075,56.216021089643974,57.53185272216797,42662000
2018-03-12,57.740502868635886,58.39024381438581,57.45057417792342,57.78411865234375,44306000
2018-03-13,58.07652175924303,58.38231244180919,56.22989723150085,56.49454879760742,43140000
2018-03-14,56.78646459024372,57.478327755534465,56.615480131437934,56.939605712890625,41870000
2018-03-15,56.97330401261731,57.61412136076028,56.28391755240599,57.024845123291016,33382000
2018-03-16,57.259768712621806,57.332125161283194,56.070810391656835,56.22246551513672,58656000
2018-03-19,55.396785995831834,55.47657622148134,53.967458786173076,54.52006149291992,63656000
2018-03-20,54.43729202115942,54.79165182688679,53.64531485171296,54.30843734741211,54598000
2018-03-21,54.14836400972241,54.94777504918305,53.88271795815037,54.219234466552734,44898000
2018-03-22,53.525869851832866,53.71965095706594,52.02071522568,52.19467544555664,69312000
2018-03-23,52.106459236876645,52.87018724864738,50.793104327347784,50.876365661621094,49880000
2018-03-26,52.068302356543015,52.49799441829779,50.08489008099328,52.241268157958984,65984000
2018-03-27,52.72744733340498,52.759167554683955,49.44257623613476,49.90447998046875,60816000
2018-03-28,49.65519983899021,50.79905639684896,48.76757041702182,49.8172607421875,77698000
2018-03-29,50.11611620626267,51.941925615464406,49.76076570236333,51.40121841430664,69338000
2018-04-02,50.92939798969693,51.51966490505734,49.27556391877928,50.186485290527344,65068000
2018-04-03,50.360933167288586,50.79954493103003,49.424239421785515,50.48632049560547,51322000
2018-04-04,49.47281483694664,51.183150998303724,49.3875721636293,51.032981872558594,50724000
2018-04-05,51.85964951231871,51.87550773444825,50.74998989182345,51.178192138671875,35836000
2018-04-06,50.70537978004866,51.344711105425375,49.87028601428037,50.05366134643555,40134000
2018-04-09,50.553729117408686,51.77044120931999,50.512098447787814,50.556209564208984,33220000
2018-04-10,51.06023358881892,51.60292201289803,50.32425939467992,51.36949157714844,36620000
2018-04-11,51.14647098841187,51.33827077452912,50.512096740674785,50.802520751953125,34060000
2018-04-12,51.12020294036423,51.77340735685457,50.85158495069181,51.40864181518555,32896000
2018-04-13,51.88443393426778,52.18625440905699,51.054788730240396,51.34669876098633,25410000
2018-04-16,51.81802124614691,52.109435942426565,51.24163118442665,51.845279693603516,29776000
2018-04-17,52.593643460641715,53.773182885291824,52.38994810994456,53.49365997314453,54584000
2018-04-18,53.476310588306234,53.6244945838344,53.055542151909854,53.29690170288086,31126000
2018-04-19,52.981203453718166,54.3931826149773,52.981203453718166,53.99372482299805,39884000
2018-04-20,53.7370007944744,54.25639346296965,53.13384767816928,53.392555236816406,42434000
2018-04-23,53.673071282759295,53.921868427448494,52.86523585104433,53.21860122680664,69590000
2018-04-24,52.49452294582918,52.7566978691135,50.19788997744447,50.68259048461914,128220000
2018-04-25,51.03495492497983,51.348179349509756,50.403552745369566,50.699928283691406,57860000
2018-04-26,51.20693361948677,52.13867406727597,50.574045396276794,51.707000732421875,50926000
2018-04-27,51.81751927566657,52.12281082314026,50.92790862988598,51.11920928955078,40746000
2018-04-30,51.26641156108306,51.462174019328494,50.467495943333255,50.48137283325195,34492000
2018-05-01,50.36837272953787,51.62869683090459,50.08637315111999,51.58012771606445,35326000
2018-05-02,51.24559070906389,51.740205361607515,50.70835472509704,50.851585388183594,34698000
2018-05-03,50.817890670453565,51.081551585996564,49.9515719123334,50.86397933959961,39282000
2018-05-04,50.53242180535284,52.1317429224219,50.45510823966092,52.08812713623047,36892000
2018-05-07,52.23134874425583,52.78196628191559,52.051939861423826,52.50740051269531,34400000
